occurrenceID	institutionCode	collectionCode	catalogNumber	combined	SamplingDate	recordedBy	Sex	Department	Municipality	Locality	MinElevation	MaxElevation	decimalLatitude	decimalLongitude	Habitat	Order	Family	Species	SnoutVentLength	HeadWidth	MouthWidth	ForearmLength	TibiaLength	FemurLength	FootLength	FootWebbing
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3570	UV	UV-C	12037	UV-C-12037	1995-01-31	Oscar Hernandez	NA	Valle Del Cauca	Florida	Via Florida-La Herrera Tolima 	2780	2780	NA	NA	paramo	Anura	Craugastoridae	Pristimantis uranobates 	22.35	8.38	9.07	6.56	13.28	13.28	11.1	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3571	UV	UV-C	12907	UV-C-12907	1996-05-01	Oscar Hernandez	NA	Valle Del Cauca	Pradera	Páramo de Tinajas	3100	3100	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus eusebianus	29.43	9.9	9.57	7.76	11.08	13.33	11.38	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3572	UV	UV-C	13298	UV-C-13298	1996-11-29	Oscar Hernandez	NA	Valle Del Cauca	Cali	Pance, Corea	2500	2500	NA	NA	Paramo; Wetland	Anura	Hylidae	Hyloscirtus larinopygion	56.87	18.89	19.37	11.67	28.35	26.35	26.46	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3573	UV	UV-C	13299	UV-C-13299	1996-11-30	Oscar Hernandez	NA	Valle Del Cauca	Cali	Pance, Corea	2500	2500	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis acatallelus	25.85	8.98	9.64	7.01	14.55	14.21	13.07	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3574	UV	UV-C	13300	UV-C-13300	1996-11-30	Oscar Hernandez	NA	Valle Del Cauca	Cali	Pance, Corea	2500	2500	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis acatallelus	21.11	8.65	8.08	5.62	12.79	13.05	10.38	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3575	UV	UV-C	13303	UV-C-13303	1996-11-30	Oscar Hernandez	NA	Valle Del Cauca	Cali	Pance, Corea	2500	2500	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis acatallelus	22.09	9.24	8.96	6.78	14.31	13.96	12.31	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3576	UV	UV-C	13304	UV-C-13304	1996-11-30	Oscar Hernandez	NA	Valle Del Cauca	Cali	Pance, Corea	2500	2500	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis acatallelus	22.08	8.6	7.51	5.7	12.91	11.27	10.74	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3577	UV	UV-C	13305	UV-C-13305	1996-11-30	Oscar Hernandez	NA	Valle Del Cauca	Cali	Etacion biologica de corea, Pance 	2500	2500	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis capitonis 	20.54	7.46	6.71	4.45	11.5	10.31	9	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3578	UV	UV-C	13469	UV-C-13469	1990-10-06	Oscar Hernandez	NA	Cauca	Inzá	Alto de Guanacas	3100	3100	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus eusebianus	34.84	10.79	10.68	8.86	12.83	14.85	13.12	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3579	UV	UV-C	13470	UV-C-13470	1990-10-06	Oscar Hernandez	NA	Cauca	Inzá	Alto de Guanacas	3100	3100	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus eusebianus	37	10.9	10.86	9.73	13.23	15.65	15.09	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3580	UV	UV-C	13841	UV-C-13841	1999-07-13	Oscar Hernandez	NA	Caldas	Villa Maria 	Paramo de letras, Sabina	3800	3800	NA	NA	paramo	Anura	Craugastoridae	Pristimantis racemus	44.5	15.96	15.02	10.47	19.22	20.47	23.21	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3581	UV	UV-C	13842	UV-C-13842	1999-07-13	Oscar Hernandez	NA	Caldas	Villa Maria 	Paramo de letras, Sabina	3800	3800	NA	NA	paramo	Anura	Craugastoridae	Pristimantis racemus	33.78	13.75	12.91	8.18	13.56	14.53	19.6	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3582	UV	UV-C	13843	UV-C-13843	1999-07-13	Oscar Hernandez	NA	Caldas	Villa Maria 	Paramo de letras, Sabina	3800	3800	NA	NA	paramo	Anura	Craugastoridae	Pristimantis racemus	26.07	11.14	10.41	7.14	13.11	14.02	12.36	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3583	UV	UV-C	13844	UV-C-13844	1999-07-13	Oscar Hernandez	NA	Caldas	Villa Maria 	Paramo de letras, Sabina	3800	3800	NA	NA	paramo	Anura	Craugastoridae	Pristimantis racemus	36.71	11.94	13.4	9.12	17.89	18.95	18.2	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3584	UV	UV-C	13845	UV-C-13845	1999-07-13	Oscar Hernandez	NA	Caldas	Villa Maria 	Paramo de letras, Sabina	3800	3800	NA	NA	paramo	Anura	Craugastoridae	Pristimantis racemus	38.5	13.53	13.45	9.18	18.36	19.98	22.12	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3585	UV	UV-C	13846	UV-C-13846	1999-07-13	Oscar Hernandez	NA	Caldas	Villa Maria 	Paramo de letras, Sabina	3800	3800	NA	NA	paramo	Anura	Craugastoridae	Pristimantis racemus	36.2	14.56	13.48	9.69	18.5	19.1	22.19	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3586	UV	UV-C	13848	UV-C-13848	1999-07-13	Oscar Hernandez	NA	Caldas	Villa Maria 	Paramo de letras, Sabina	3800	3800	NA	NA	paramo	Anura	Craugastoridae	Pristimantis uranobates 	20.16	8.22	7.27	5.33	11.14	11.22	10	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3587	UV	UV-C	13855	UV-C-13855	2001-11-23	Oscar Hernandez	NA	Caldas	Villa Maria 	Paramo de letras, Sabina	3800	3800	NA	NA	paramo	Anura	Craugastoridae	Pristimantis permixtus	26.07	7.83	7.51	5.77	12.54	12.63	12.12	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3588	UV	UV-C	13856	UV-C-13856	2001-11-23	Oscar Hernandez	NA	Caldas	Villa Maria 	Paramo de letras, Sabina	3800	3800	NA	NA	paramo	Anura	Craugastoridae	Pristimantis racemus	34.48	12.49	12.07	7.96	16.76	16.67	18.17	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3589	UV	UV-C	13858	UV-C-13858	2001-11-23	Oscar Hernandez	NA	Caldas	Villa Maria	Sabina, páramo de Letras, torre 4	2800	2800	NA	NA	Paramo	Anura	Craugastoridae	Pristimantis boulengeri	14.44	4.73	4.21	3.12	6.2	6.82	5.88	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3590	UV	UV-C	13859	UV-C-13859	2001-11-23	Oscar Hernandez	NA	Caldas	Villa Maria 	Paramo de letras, Sabina	2900	2900	NA	NA	paramo	Anura	Craugastoridae	Pristimantis racemus	31.98	11.09	11.61	7.04	14.34	16.39	15.53	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3591	UV	UV-C	13864	UV-C-13864	2001-11-23	Oscar Hernandez	NA	Caldas	Villa Maria 	Paramo de letras, Sabina	2800	2800	NA	NA	Paramo	Anura	Craugastoridae	Pristimantis bacchus 	22.1	9.22	9	5.61	11.81	11.91	10.98	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3592	UV	UV-C	13865	UV-C-13865	2001-11-23	Oscar Hernandez	NA	Caldas	Villa Maria 	Paramo de letras, Sabina	2800	2800	NA	NA	Paramo	Anura	Craugastoridae	Pristimantis bacchus 	19.98	7.24	6.73	4.78	10.37	10.84	9.94	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3593	UV	UV-C	14179	UV-C-14179	1996-11-18	Oscar Hernandez	NA	Cauca	Puracé	Entrada Parque Natural Puracé	3500	3500	NA	NA	Paramo; Wetland	Anura	Bufonidae	Osornophryne bufoniformis	35.1	11.51	11.68	8.7	11.79	11.79	13.86	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3594	UV	UV-C	14430	UV-C-14430	1997-05-15	Oscar Hernandez	NA	Valle Del Cauca	Palmira	La Sirena	2650	2700	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis boulengeri	17.41	6.79	6.32	4.29	9.76	8.44	7.2	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3595	UV	UV-C	14431	UV-C-14431	1997-05-15	Oscar Hernandez	NA	Valle Del Cauca	Palmira	La Sirena	2650	2700	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis boulengeri	15.64	5.73	5.44	3.99	8.21	8.28	7.77	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3596	UV	UV-C	14432	UV-C-14432	1997-05-15	Oscar Hernandez	NA	Valle Del Cauca	Palmira	La Sirena	2650	2700	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis boulengeri	14.5	5.44	5.19	3.76	7.97	7.97	6.48	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3597	UV	UV-C	14433	UV-C-14433	1997-05-15	Oscar Hernandez	NA	Valle Del Cauca	Palmira	La Sirena	2650	2700	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis boulengeri	19.91	6.53	6.45	4.72	11.23	11.07	10.73	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3598	UV	UV-C	14434	UV-C-14434	1997-05-15	Oscar Hernandez	NA	Valle Del Cauca	Palmira	La Sirena	2650	2700	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis acatallelus	28.63	10.71	10.92	6.81	14.87	14.75	13.67	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3599	UV	UV-C	16088	UV-C-16088	1990-11-17	Oscar Hernandez	NA	Quindío	NA	parte alta del río Quindio, finca Guayaquil, Corporación regional del Quindio	3100	3100	NA	NA	paramo	Anura	Craugastoridae	Pristimantis palmeri 	17.91	5.93	5.95	4.47	9.43	7.37	9.03	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3600	UV	UV-C	16089	UV-C-16089	1990-11-17	Oscar Hernandez	NA	Quindío	NA	parte alta del río Quindio, finca Guayaquil, Corporación regional del Quindio	3100	3100	NA	NA	paramo	Anura	Craugastoridae	Pristimantis palmeri 	17.83	5.87	6.03	3.98	9.08	7.59	7.27	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3601	UV	UV-C	5565	UV-C-5565	1978-10-12	Oscar Hernandez	NA	Nariño	Pasto	lado norte del volcán Galeras	3040	3040	NA	NA	paramo	Anura	Craugastoridae	Pristimantis thymelensis	26.79	8.44	8.6	6.41	12.36	11.84	12.04	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3602	UV	UV-C	5639	UV-C-5639	1978-10-13	Oscar Hernandez	NA	Nariño	Pasto	lado norte del volcán Galeras	3310	3310	NA	NA	paramo	Anura	Craugastoridae	Pristimantis thymelensis	24.47	8.46	8.13	6.98	11.96	11.37	12	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3603	UV	UV-C	5755	UV-C-5755	1980-04-04	Oscar Hernandez	NA	Valle Del Cauca	Cali	Reserva Farallones, campamento Corea	2850	2850	NA	NA	paramo	Anura	Craugastoridae	Pristimantis viridicans 	29.37	12.09	11.35	6.78	18.3	17.01	16.8	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3604	UV	UV-C	5803	UV-C-5803	1980-06-12	Oscar Hernandez	NA	Valle Del Cauca	Cali	camino Pance - Corea	2500	2500	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis viridicans 	49.05	17.3	17.92	10.69	26.61	25.61	27.07	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3605	UV	UV-C	5811	UV-C-5811	1980-06-12	Oscar Hernandez	NA	Valle Del Cauca	Cali	Parque Nacional Farallones, campamento Corea	2580	2580	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis w-nigrum 	31.68	12.66	11.09	7.71	18.54	16	17.77	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3606	UV	UV-C	5812	UV-C-5812	1980-06-12	Oscar Hernandez	NA	Valle Del Cauca	Cali	Parque Nacional Farallones, campamento Corea	2580	2580	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis w-nigrum 	24.86	8.59	7.91	5.88	13.75	10.76	11.31	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3607	UV	UV-C	5970	UV-C-5970	1978-04-27	Oscar Hernandez	NA	Cauca	Puracé	Laguna San Rafael	3420	3420	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus eusebianus	35.95	11.09	10.54	7.95	13.18	13.15	12.4	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3608	UV	UV-C	6013	UV-C-6013	1977-09-21	Oscar Hernandez	NA	Nariño	Pasto	Volcan Galeras	3310	3310	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus ignescens	39.23	12.4	11.38	9.71	14.88	12.35	16.75	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3609	UV	UV-C	6014	UV-C-6014	1979-04-27	Oscar Hernandez	NA	Nariño	NA	Vereda El Corozal, hacienda El Encanto	2850	2850	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus ignescens	43.83	12.1	11.64	9.74	15.67	15.42	19.93	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3610	UV	UV-C	6015	UV-C-6015	1979-04-27	Oscar Hernandez	NA	Nariño	NA	Vereda El Corozal, hacienda El Encanto	2850	2850	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus ignescens	43.17	13.33	12.26	10.89	15.6	16.78	17.1	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3611	UV	UV-C	6016	UV-C-6016	1979-04-27	Oscar Hernandez	NA	Nariño	Pasto	Vereda San Fernando	2650	2650	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus ignescens	36.46	11.75	11.15	8.33	14.1	16.34	15.66	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3612	UV	UV-C	6018	UV-C-6018	1979-04-27	Oscar Hernandez	NA	Nariño	Pasto	Vereda San Fernando	2650	2650	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus ignescens	37.29	11.67	11.48	9.14	14.95	12.37	14.29	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3613	UV	UV-C	6019	UV-C-6019	1979-04-27	Oscar Hernandez	NA	Nariño	NA	Vereda El Corozal, hacienda El Encanto	2850	2850	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus ignescens	45.75	12.59	12.89	11.58	15.72	15.42	20.08	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3614	UV	UV-C	6046	UV-C-6046	1978-04-01	Oscar Hernandez	NA	Cauca	Puracé	Parque Nacional Puracé, laguna San Rafael	3600	3600	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus eusebianus	40.69	12.35	11.53	10.04	15.59	17.94	17.68	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3615	UV	UV-C	6047	UV-C-6047	1978-04-01	Oscar Hernandez	NA	Cauca	Puracé	Parque Nacional Puracé, laguna San Rafael	3600	3600	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus eusebianus	45.04	13.33	12.25	10.87	15.43	17.47	15.08	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3616	UV	UV-C	6048	UV-C-6048	1978-04-01	Oscar Hernandez	NA	Cauca	Puracé	Parque Nacional Puracé, laguna San Rafael	3600	3600	NA	NA	Paramo; Wetland	Anura	Bufonidae	Atelopus eusebianus	35.81	11.06	10.43	9.67	12.74	14.4	13.55	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3617	UV	UV-C	6157	UV-C-6157	1979-10-12	Oscar Hernandez	NA	Cauca	Inzá	Alto de Guanacas, Km 51	3100	3100	NA	NA	Paramo; Wetland	Anura	Bufonidae	Osornophryne bufoniformis	22.67	8.97	8.33	6.53	7.55	9.56	9.17	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3618	UV	UV-C	6197	UV-C-6197	1979-05-10	Oscar Hernandez	Male	Valle Del Cauca	Cali	Parque Nacional Farallones, campamento Corea	2580	2580	NA	NA	Andean Forest	Anura	Dendrobatidae	Colostethus agilis 	28.14	9.25	8.84	6.35	13.72	11.17	14.68	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3619	UV	UV-C	6200	UV-C-6200	1979-11-05	Oscar Hernandez	NA	Valle Del Cauca	NA	Parque Nacional Farrallones	2580	2580	NA	NA	Andean Forest	Anura	Dendrobatidae	Hyloxalus lehmanni	17.91	6.88	6.02	4.8	8.59	9.13	8.16	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3620	UV	UV-C	6201	UV-C-6201	1979-05-10	Oscar Hernandez	NA	Valle Del Cauca	Cali	Parque Nacional Farallones, campamento Corea	2800	2800	NA	NA	Paramo	Anura	Dendrobatidae	Colostethus agilis 	28.83	10.82	10.03	6.24	13	13.91	12.1	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3621	UV	UV-C	6204	UV-C-6204	1979-10-05	Oscar Hernandez	NA	Valle Del Cauca	NA	Parques Nacionales Farallones	2800	2800	NA	NA	Paramo	Anura	Dendrobatidae	Hyloxalus lehmanni	18.36	6.82	5.72	4.16	8.34	7.43	7.21	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3622	UV	UV-C	6209	UV-C-6209	1979-05-11	Oscar Hernandez	NA	Valle Del Cauca	Cali	Parque Nacional Farallones, campamento Corea	2580	2580	NA	NA	Andean Forest	Anura	Dendrobatidae	Colostethus agilis 	27.18	9.46	7.85	5.77	12.9	12.86	12.12	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3623	UV	UV-C	6211	UV-C-6211	1979-05-12	Oscar Hernandez	NA	Valle Del Cauca	Cali	Parque Nacional Farallones, campamento Corea	2580	2580	NA	NA	Andean Forest	Anura	Dendrobatidae	Colostethus agilis 	28.2	9.09	8.73	6.39	13	14.46	13.3	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3624	UV	UV-C	6213	UV-C-6213	1979-12-05	Oscar Hernandez	NA	Valle Del Cauca	NA	Parques Nacionales Farallones	2580	2580	NA	NA	Andean Forest	Anura	Dendrobatidae	Hyloxalus lehmanni	17.78	5.87	5.85	4.49	7.5	7.94	7.8	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3625	UV	UV-C	6214	UV-C-6214	1979-05-12	Oscar Hernandez	NA	Valle Del Cauca	Cali	Parque Nacional Farallones, campamento Corea	2580	2580	NA	NA	Andean Forest	Anura	Dendrobatidae	Colostethus agilis 	22.1	8.63	7.45	4.94	9.11	9.83	9.55	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3626	UV	UV-C	6220	UV-C-6220	1979-05-12	Oscar Hernandez	NA	Valle Del Cauca	Cali	Parque Nacional Farallones, campamento Corea	2580	2580	NA	NA	Andean Forest	Anura	Dendrobatidae	Colostethus agilis 	25.1	8.96	8.54	5.63	11.23	11.51	9.86	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:3627	UV	UV-C	6221	UV-C-6221	1979-05-12	Oscar Hernandez	Male	Valle Del Cauca	Cali	Parque Nacional Farallones, campamento Corea	2580	2580	NA	NA	Andean Forest	Anura	Dendrobatidae	Colostethus agilis 	24.12	8.13	7.96	5.07	11.22	9.62	10.94	Very extensive
